reviewId,date,time,reviewCreatedVersion,country,score,thumbsUpCount,content,contentLength,sentiment,sentimentScore,contentLength,repliedAt,replyContent
gp:AOqpTOEHJSqRSObv9rnCt96gFHk2U5Qn75dXfmdqclzHc9JoHTeeqGqKVVgRiA82P_oo_jtM0bnFwb8XqO8F,2022-01-05,11:31:08,10.0.0.13,US,5,38,"Best platform for CS students.Every explanation is so understandable,even a below average students can become a topper with the help of this platform",23,POSITIVE,0.99891197681427,23,,
gp:AOqpTOGS6QeJUV_fkU4kr37kAWyute8PjjlowK51Hf1iFS-X0jDEcfWQahJEhmrakIq0llAfFjBtKhr863kR,2022-01-03,21:13:18,,US,2,1,"After purchasing course it is not opening in app but open in laptop,, disgusting",14,NEGATIVE,0.9994919300079346,14,2022-01-04 06:38:08,"Dear Asutosh, we are extremely sorry for the inconvenience. To help you with this, we would like to know your feedback in detail. Kindly write to us at support@geeksforgeeks.org. We will help you at the earliest."
gp:AOqpTOHGv6p8T5MJzN4MkoBd2JXU2Ve_RUi61db2xoejfC1TiXWMYj1ZXii4isaEfkrI3O8wxLSWL_3v4R9v,2021-12-31,14:55:54,10.0.0.08,US,5,0,"I'm happy to have such a wonderful aap in my phone, because of it I'm exploring many things.",18,POSITIVE,0.998906135559082,18,,
gp:AOqpTOHg2ucd8UyhaXXrgsgAbBMoDAM3786j2WE_eC5J-4MxIAhQIr76ebRXOxV9bJSQSonHibMi6wab1uma,2021-12-24,07:51:04,10.0.0.13,US,1,80,"As soon I login with my Gmail account, I can see Something went wrong. Didn't expect this from Geeks for Geeks. Teaching how to code but can't maintain their own website",31,NEGATIVE,0.9995028972625732,31,2022-01-04 06:38:38,"Hi, we would like to fix this. As we don't have your email address, can you please write to us at support@geeksforgeeks.org so that we can help you better. We look forward to your email."
gp:AOqpTOF8rB2HnlI7x25z2yBxfjFc3tVNf7QQUoQSzuPUswRlY83iOJTg8RpGo_fxBCmAm2q6TGf5CJHWnmKI,2021-12-23,08:25:22,10.0.0.13,US,5,0,Good app for Computer science students.,6,POSITIVE,0.9987046718597412,6,,
gp:AOqpTOG3XNuKCeXV5rEeFPp2BeH4dV4O16lGYPhHxQCxIwdgKeYwpQ5_RtWFfBzVOXLLSYtPQgeCFssl7yAg,2021-12-18,08:26:35,10.0.0.13,US,5,0,User experience and Interface is very good!!,7,POSITIVE,0.9987608194351196,7,,
gp:AOqpTOH_gwy4aRrhA0DBz2IzkQdljrq3AwHL9jnuq0rQcdtV9L8TfaXlFM4rTjguDmmz2g6gDdOzB6pT5ErP,2021-12-17,16:19:32,10.0.0.13,US,5,0,Hey folks. Best place to learn code. If anyone rates less than 5 star seriously this place is not for you guys.,22,POSITIVE,0.9923428893089294,22,,
gp:AOqpTOEeps3GVzC2U8DaH4fwlNF0SMZfwnWWeoyRx5_qbHTQGE47V0kDRWzFiQjIjjeLFfBD4ZbMEtVa-nF4,2021-12-17,08:59:35,10.0.0.13,US,2,0,"This app is saying ""Access denied"" on my own courses. What an amazing app!",14,POSITIVE,0.998823344707489,14,2021-12-21 08:07:52,We have already fixed this issue. Please try to reaccess
gp:AOqpTOFFTWqv_lLQM8ZQwlV289ozboYiM8SeJO1Pl9xmCvBjyrb-fNOX2NYGI-rZZAhkR545FEj3GDL9A8VI,2021-12-14,16:17:52,10.0.0.13,US,3,0,Gfg links in articles don't open in the app. They open in the browser.,14,NEGATIVE,0.9993979930877686,14,,
gp:AOqpTOGD53VQXl-t8Z2Q-mluRQXwb8zAJgNCCLH8Zjw3IGkfmee3vWNsyjKe06t79SEuwyPCTrUQxBKrC7_j,2021-12-13,05:01:09,10.0.0.13,US,5,0,Nice,1,POSITIVE,0.9977694749832153,1,,
gp:AOqpTOEUKjBGBpfQIyttQ2HnI6ekIVm7vjS2hxFKLYXbPa_kQFT9C6Pl4zD9vsP9IiCZai3naK7q_vlq_9Do,2021-12-12,04:59:25,10.0.0.08,US,5,0,Job,1,NEGATIVE,0.8635385632514954,1,,
gp:AOqpTOG95aU9Lyr_vzJeTsfFyWSl2v51nfDoTTOr0JEnVhHpJbVlBBnC-hjavO4K_wyVZi58WreRFx9MwGTJ,2021-12-10,12:17:17,,US,2,0,Not used,2,NEGATIVE,0.9988436698913574,2,,
gp:AOqpTOFzhfwmfLA3lDkK1KcthnaSJqBwP0QmrKtEbBZCzxuxl76oaSlKfcjrP12qIm8YI18JISW-ZI1Y7fkw,2021-12-06,13:42:55,10.0.0.13,US,5,0,Great app,2,POSITIVE,0.9987025260925293,2,,
gp:AOqpTOHKLGTJr3njOxFDDNN3y_wCE4oOgT-sC8tk3EKbIvdyATkJWIfqtJCOnXazTp_hBSdNPlkjtzBfHTST,2021-12-02,15:45:24,,US,5,4,This app is really handy but it will be more usefull if you can make it for apple users as well so that more people can learn algo and data structure on the go. Thanks,35,POSITIVE,0.9980345368385315,35,,
gp:AOqpTOFMqHcTB_7JeEdI0mC6dy0lEUZ1dPOeoAojESl-zvwzp99KKFX_RkRcQWMDqRKFIFTUw09RqEZTk_Bc,2021-11-30,18:09:04,10.0.0.12,US,5,0,Sandeep jain sir effort 👌,5,POSITIVE,0.9986959099769592,5,,
gp:AOqpTOG5EPszRndrN_sxCVdY8b9hIBnWyaE8fmPkZX0W_APtDGD8A54zyVb1o__55vLyimcELyrdz4Fm2t84,2021-11-30,18:07:44,10.0.0.13,US,5,0,Awesome.,1,POSITIVE,0.9986034035682678,1,,
gp:AOqpTOHSGpDuhI7j4lg5O85Q7kAjQMIddEyIKpkB1Q82LQzDvPU0hpRhrOCzDVdGrYSC0e63dKthiInYnE7h,2021-11-27,20:05:21,,US,5,0,Best application for study,4,POSITIVE,0.9983304142951965,4,,
gp:AOqpTOED1DZsAzKIe3SwapKrKGhE8Z7plj23_X0qKSFxJnuC-UAw3XHvnpUvsfll-AwqI7exj_sMxVwr_jzP,2021-11-26,20:13:52,10.0.0.13,US,5,0,Brilliant application 👍🏻,3,POSITIVE,0.9986791014671326,3,,
gp:AOqpTOEPZBSuGI6hZqRr4CRzi-ixgonYYWJ0IeZVgWN5eY2FUvLZH9vWbNqit4bcTtJ6BFVNk9vcFJKu92xf,2021-11-19,11:18:33,10.0.0.10,US,5,0,Helpful,1,POSITIVE,0.9881381392478943,1,,
gp:AOqpTOHR8o7vlHDv5f9_L99f8au7gy3lVFOIcxGDuyOeMZiBN4F6xzCIyBxz6Zz3DQhUBiV7XT1CRpWSixoF,2021-11-18,12:32:30,,US,5,0,It is good for learner and most usefull app and website.,11,POSITIVE,0.9988096952438354,11,,
gp:AOqpTOFdFp5y7ENYRU7jQUQA3YHQ3rRqFlCD1n81nI0FFzdV9J_DnF9WV9zW0LwumUWxrG2ky6pg2SZfXepz,2021-11-17,12:51:40,10.0.0.13,US,5,0,Excellent app,2,POSITIVE,0.9987204074859619,2,,
gp:AOqpTOFdO_CWIyjocE2sZR5UCeFq8ICY874-YG-iySu1XYVb8wIxpfY0XLL5IUJTbaieQCG2Ver7tsuiWYfL,2021-11-15,14:16:41,,US,4,0,Excellent software for programming language,5,POSITIVE,0.9987327456474304,5,,
gp:AOqpTOGsoD8yX2jAhOdyNi9kawXUi3czFtRfmGgoMCKrqUhw7X6DHy4ZScIXQoNncrl4yOUpLDWLVVS2EbfE,2021-11-06,13:49:44,10.0.0.12,US,5,0,👍,1,POSITIVE,0.9982981085777283,1,,
gp:AOqpTOEH6bDtR9cOPFplP5d65h9bJkHg26ukZs_OfF5GAiid7FwG0dL5C9YymfYf-HpaNIHyhzWIJ59Mbqo2,2021-11-05,18:37:50,,US,5,0,Vocal for local. Great app,5,POSITIVE,0.998778760433197,5,,
gp:AOqpTOHC0BjCvfejHGfEVrMx9uButWzzP72ZPCP4Z2rti_iD9yBRuyGJUFnowNMzCAIm19Pbtr1he2ClBvSF,2021-11-04,11:18:09,10.0.0.08,US,4,0,Good,1,POSITIVE,0.9984152317047119,1,,
gp:AOqpTOH3pfEdSbMtwehmpCqOuuxN8wQf_azo735z1r8UBfOZQK0BcF1PV04VsIePHKzEWjzD1qjyrfNtL8nh,2021-11-03,12:42:31,10.0.0.12,US,4,3,The app is not able to sync with out progress in dsa self paced course..maybe this issue exists with other courses too,22,NEGATIVE,0.9994800686836243,22,,
gp:AOqpTOEMKsuUj0u9gzEJlchqXVPIaeCncm8A4A-Q5zy5FHgQqW5445wAu888I76z9BrivhJhEJFL7YYVFlbK,2021-10-27,17:43:15,10.0.0.12,US,5,0,This is good,3,POSITIVE,0.998528003692627,3,,
gp:AOqpTOG4ToPYCb0inhSAX36QzKWFsunlmONwQyZVHzZoib1gDo4b3lPHzzDW8QMoW1GV6UVNBStPkdpJdiks,2021-10-26,18:31:44,10.0.0.12,US,5,0,This is the best ever source for learning programming...,9,POSITIVE,0.9988409876823425,9,,
gp:AOqpTOFSUfQkJjCULGdtT9TRSL-3kZziCgCTtBuTKr-i6oVJYRiVdxPpCaevN--7FHes7XtlUVbaJaNYByYs,2021-10-26,06:48:03,10.0.0.10,US,5,0,Thanks to geekforgeeks the best,5,POSITIVE,0.9984140396118164,5,,
gp:AOqpTOENAPvXxi0W5Bz0JZ3bnjLAgb7LL2mIJZ9MzVAkgezSwO8fmU11mMpUD-6zSfuU96nCDGLmzhmixVL2,2021-10-21,20:43:07,10.0.0.12,US,5,1,The absolute best in industry...I have learnt sooo much from this..grt app to learn..just loved it.,16,POSITIVE,0.9989197254180908,16,,
gp:AOqpTOH25tF1rFpupMwXQfKn8bHS0zwpKhQS9xGmV7peHV9Buf68EETOUuC4uhIPDjnXnPWdMxccTbxInf_j,2021-10-18,05:22:24,,US,1,0,the web application is much better then the android one :),11,POSITIVE,0.9984756112098694,11,,
gp:AOqpTOF7pPDTTremy9azkWvQRj4NuMONLPid0Ql5r_GR6tqpYaJKmELArq9QYXRgM4VV5JiMV_QH0s8V1gnf,2021-10-15,09:27:18,10.0.0.12,US,5,3,Great learning app your update is really good you add quiz section it works excellent,15,POSITIVE,0.9988765120506287,15,,
gp:AOqpTOEsZrDSSUssBZ1nNcGgqZ5mbxG1BJQYUXsNSpn9PVt8WYbMdKaAXmk5Agvb5drp5LZfokyJeonicbXh,2021-10-14,10:45:22,10.0.0.08,US,4,31,"Good app, using it from 3 month. Only downloading video feature is missing in my course section, otherwise it will be the best app for coders..",26,POSITIVE,0.998738706111908,26,,
gp:AOqpTOFEnQa-2r173Ip5Uaocl9kG4dgEDlMx21vf0MIpvoc9IKR-Oby9hu5xz9D5b0ZmVOJ3y_zlASpLuwrG,2021-10-14,05:51:50,,US,2,0,The Gif and other images are not loading in the app,11,NEGATIVE,0.9994245767593384,11,,
gp:AOqpTOFCer8uSt-PPX_4OROXDreg28dxGaMILUfy4uAbz3WrUl4bcsAxxH8j4lPaseCe2u4evB4eQB5CU5YO,2021-10-14,04:55:51,10.0.0.10,US,1,0,always showing went wrong only,5,NEGATIVE,0.9980683922767639,5,,
gp:AOqpTOHdRjiE14mu9H4kXFwlOg5ShRp5-8OTQfi2Y2-0ciWLi57gYIPFvZKOSXYnEngSz-H4vbQ1OylRrR0P,2021-10-12,05:53:05,,US,2,0,Facing problems when start.. There is notifications showing no internet connection always.. Even I had good internet connection..,18,NEGATIVE,0.9994969367980957,18,,
gp:AOqpTOHLvWCxNdLub0_uK2wBTbr19m41he3jSnRHz1nhf8ngzkHubvq1l_NjL3CbkjUnXKnNIRmcHoIACpBl,2021-10-11,10:53:55,,US,4,0,This update sucks yaar it's showing no internet connection even though I have internet on.,15,NEGATIVE,0.9995062351226807,15,,
gp:AOqpTOHyw2OBApfnUb43dYpgLVHpuqizUbXCJbbwe62oH-lZMd_JxX-CY3ILaFY67vnre_-lN2g5XIYao5UD,2021-10-08,17:25:41,,US,5,0,Very helpful,2,POSITIVE,0.9983875751495361,2,,
gp:AOqpTOGFrKzbuAVfK-Y7beGlGQYqdIXzt71Rsu_vzzTHoeG1YdJZ7IPjIiGCrQPXpEUPhjM4_IlUrXh5FwJG,2021-10-06,17:09:26,10.0.0.10,US,5,1,Good one,2,POSITIVE,0.9988240599632263,2,2021-10-06 16:41:11,"Hi, sorry for the inconvenience caused. We have fixed the issue. Please reach out to us at support@geeksforgeeks.org if you have any other issues."
gp:AOqpTOHUcDuruJf3MXs2yT2WEu5T0zQAXbMA1AgeZKUzoE_l78TbVRLVX3bCMBrQ_pCAHnHLfkDGOaSl1C_u,2021-10-06,17:06:05,10.0.0.10,US,4,0,Good,1,POSITIVE,0.9984152317047119,1,,
gp:AOqpTOEVArIzxGrbjcuj614XBuhqZr--L7-h0CLRY6Kg4pQeA2NfZSM3t2PMWvFOABJz6vBm6W2GJ-v3l8G7,2021-10-06,04:44:26,10.0.0.10,US,5,0,Finally a better UI and dark mode,7,POSITIVE,0.9980200529098511,7,,
gp:AOqpTOEbsgpvgL48rCJohzNFFcz1j5kqMuQsoOxfDR2lqjBxDn--r0webczKV6lYFjldeMh5Q-80u_u-h4M2,2021-10-03,10:31:13,10.0.0.08,US,5,53,If anyone gives less than 5 star to this app then he or she might not have knowledge how to use this app because this is the best app for coding .It has almost every type of programming problems that has been asked in placement exams,46,POSITIVE,0.9988459348678589,46,,
gp:AOqpTOErXVfE1YUznUkKss9FQfTTvahoQDP0uc9Kv6qWNmtSWV9fiODXIIJCYY14LZ1m0oYqst5pQYGhbuRH,2021-10-02,13:54:57,10.0.0.10,US,5,0,Nice update,2,POSITIVE,0.9988030195236206,2,,
gp:AOqpTOHPbQqw3JODiE7AnqddlgNvOYL5YviWakg9bspY4pjXN3h7Q9ilVV8Qt_uW-vKDQlS-S9jtO9aJv2Rn,2021-09-29,05:58:07,10.0.0.10,US,2,2,Not able to explore as it always shows no internet connectivity.,11,NEGATIVE,0.9995081424713135,11,2021-10-06 16:40:55,"Hi, sorry for the inconvenience caused. We have fixed the issue. Please reach out to us at support@geeksforgeeks.org if you have any other issues."
gp:AOqpTOGF-X456Td3MQNn3oH23ijetBYQmcVGNEhkXvKpTWzURsQvweORz7OdQkY0xrJrtIvttBOrSDl6MTyy,2021-09-28,18:56:08,,US,5,0,Very good for all the program which start learn programming.🤓🤓🤓,10,POSITIVE,0.9986901879310608,10,,
gp:AOqpTOGV7f0aXQBMV68Lut-dhCMyEF8CyzFOqwP9g4eQ_YKFWLHaoLk3m2VHMDTfmjjfEiNC-xuTTt04M3aJ,2021-09-28,16:54:26,10.0.0.10,US,5,58,It really have lot of information and topics to learn. VERY useful I really liked it...👍🏻,16,POSITIVE,0.9989027976989746,16,,
gp:AOqpTOHQN6Fy2qCydTnhdX1qBhUe0CyRsZxDILC4Wn5KIyNTvDHXOuJnEADz63no3GyElSwFrFiyW9YMcxMk,2021-09-27,23:19:53,10.0.0.10,US,5,0,"just what I wanted, it has almost all what a software engineer needs for backup",15,POSITIVE,0.9989036321640015,15,,
gp:AOqpTOGu1D8XwytJoXEkDZmp4kdICW_kdXIi0NB8JSTG3ibsf8EF7_EqoEZLnKe0IlX1xY7pznrilx5XmFv_,2021-09-26,20:47:09,,US,5,0,Big respect for you guys!!,5,POSITIVE,0.998875081539154,5,,
gp:AOqpTOEhI7LLT82_DZnLln3b0BJt8_eEk0oNMRbmjWV179i0Pqeas9YDiG2GZx1ntXBhfoAgECmxGlcxxsLm,2021-09-26,18:14:47,10.0.0.08,US,5,0,Great,1,POSITIVE,0.998588502407074,1,,
gp:AOqpTOHaeBzNtcaPIbEtW_Knxx6U7JeRxjEJl37hiKjiG4Q9JqlOKdStUaUI4ChcC92X2wBYP8LkT7DcXv09,2021-09-26,14:07:47,,US,5,0,Excellent app for coders,4,POSITIVE,0.9987694621086121,4,,
gp:AOqpTOHZxX1MRQXPQpFau2NoaksUD3al0Ah3e0eRJ5CxwBvMHiKiL7p7x4Al1sH_XOoWpl9nesPBtcA5Cwnb,2021-09-26,06:03:04,10.0.0.08,US,1,0,app is Not working,4,NEGATIVE,0.9994984865188599,4,2021-10-06 16:41:54,"Hi, sorry for the inconvenience caused. We have fixed the issue. Please reach out to us at support@geeksforgeeks.org if you have any other issues."
gp:AOqpTOEDdreNVBmcuJfEGpqDWElYIvshDZtkXGZqv0B2ZI43_kHWD5-MQQTGl3xyZ2-Sdu2b_qwOTyGPWnvw,2021-09-25,23:12:31,10.0.0.08,US,1,0,For a long time I am not able to open this app. I uninstalled the app and reinstalled it but still not working. Who is going to help me in this.,31,NEGATIVE,0.9995050430297852,31,,
gp:AOqpTOFK0DPOX-X6ZIN-mZ5vIwYx1AdeSOfVr_h03wwTcyu_u1XAoJ4GIw5RIHZQ7X3qieUh3rHVU84G-nXo,2021-09-25,08:05:54,10.0.0.08,US,2,1,Says access denied while opening my courses.,7,NEGATIVE,0.9994885921478271,7,2021-10-06 16:42:01,"Hi, sorry for the inconvenience caused. We have fixed the issue. Please reach out to us at support@geeksforgeeks.org if you have any other issues."
gp:AOqpTOGzi94HTWQ1LszONfd0lzHkd_--A7ccHYVypaEAa5RsNxmfYQJ9Egw2e-WZbIgq-SB26JtSEf38JvKr,2021-09-24,19:46:41,10.0.0.08,US,5,1,Well app didn't cover all the topics which is there in official website.,13,NEGATIVE,0.996825098991394,13,,
gp:AOqpTOHzEKuoE412SFwS7UkNZqhLkJ_HX6vEzMOhVH1v_IJzhW31UXS7wNTFmaeJjvtIU-NkQdsGB7pn5G4C,2021-09-22,18:39:14,10.0.0.08,US,4,35,"The content is awesome, but why did you have do drop the Done articles list, I had so many read articles and that way I knew which ones I read (as opposed to the ones I wanted to read in the future).",42,NEGATIVE,0.9890446662902832,42,,
gp:AOqpTOHRyi5pMB4JPoRO1-T0g8N3YTWHXKc0vwLJY1bhT4hCMbOj8Cf9C0__thhT2DeKGl3T4XcJ9RtLUAMU,2021-09-20,16:12:37,,US,5,0,Ur giving knowledge in free that's so great now all became commercial ☺️,13,NEGATIVE,0.9888494610786438,13,,
gp:AOqpTOEcNvoqCmJZB1zZH1AV8FkZ14qaOFU2ZoW73ccU8Gkq8_qrNBD6vi-zB-Z_vGz0Eui1i5Cnyj2c4Gmy,2021-09-20,15:52:34,,US,5,0,Best app,2,POSITIVE,0.9981516003608704,2,,
gp:AOqpTOGpmau3Dvt-Yo1mxHONH-68qbJS-4np1Zui03VcFtumx-CaG6C55xTAOGdYoMm7pApZE50w0Iioy7AK,2021-09-19,09:10:38,10.0.0.08,US,3,0,I think this app was better before update.,8,NEGATIVE,0.9845229387283325,8,2021-10-06 16:43:08,Can you please share which features you find difficult to use? Please contact us at support@geeksforgeeks.org.
gp:AOqpTOEA3pzeBgtREh2JattHiGdsiXfRroFJuCgNTu-3f3WppZHv-FL2uztD_fiWsVQEbmnxpvzJQYvN_QKj,2021-09-19,01:27:34,10.0.0.08,US,1,0,"This app is useless now, crashing and freezing while loading articles. Hab tried everything reinstalling etc",16,NEGATIVE,0.9995098114013672,16,,
gp:AOqpTOEqzNpDoveRmFW5uszmI0mBV3ZS_XjRp5zA7cm-PAZFwFomUJ0r-T6dplq98o9f4SwKra0QbFEInwWe,2021-09-16,06:57:18,10.0.0.08,US,1,1,"As soon as I downloaded it, it's showing something went wrong and it's not working",15,NEGATIVE,0.9995056390762329,15,2021-10-06 16:43:36,"Hi, sorry for the inconvenience caused. We have fixed the issue. Please reach out to us at support@geeksforgeeks.org if you have any other issues."
gp:AOqpTOFT3tvRi9uEng0J22yXiRkgRrxWWzj72cz-l9QKLV3nsEXjfxjOc-WeprOC_TqqaFHfyIz_GTkqTIOi,2021-09-15,21:19:06,,US,4,0,Wonderful,1,POSITIVE,0.9984530210494995,1,,
gp:AOqpTOGJBbQwjSjWD6elCWVeMk2HKpG7gtqRIOgAcn7iEllmcnuk09I8Kj85k3cnwJTzUPkeBF0iFQedizUb,2021-09-15,12:07:59,10.0.0.08,US,5,0,Perfect app to learn computer,5,POSITIVE,0.9988524913787842,5,,
gp:AOqpTOE9jve7sHr3Hf_DhE9vd13vDXNhrozV0-JeWPqqRSEEQbEpA_xQ4Bdc6O5zlyAWgBgtNUMjDjz6vk_1,2021-09-14,21:30:05,10.0.0.08,US,1,2,"The worst update, urls are not opening in the quiz section, the previous version if the app was lot better",20,NEGATIVE,0.9995040893554688,20,2021-09-29 17:31:40,"Hi, sorry for the inconvenience caused. We have fixed the issue. Kindly update the app"
gp:AOqpTOFkYpoPV55YmwMQ-EYbpI-BreHy5vvfxxKoKPYm4SkFmQLDZd9WVOAJIeuXbrZcOz65mhWPQKkMBZH5,2021-09-14,20:46:12,10.0.0.08,US,1,0,Couldn't even see 1 thing,5,NEGATIVE,0.9994862079620361,5,2021-10-06 16:43:48,"Hi, sorry for the inconvenience caused. We have fixed the issue. Please reach out to us at support@geeksforgeeks.org if you have any other issues."
gp:AOqpTOHR6i46UsuGm2sz2jY0HbLgTBQ885DC8CTNV4W6XYsohxK3O0UYCRIzxyahQeKpetcqCnupf8Ef_3uD,2021-09-13,14:55:06,10.0.0.08,US,5,0,It is a super cool app for geeks.,8,POSITIVE,0.9985994696617126,8,,
gp:AOqpTOGd5SJFr1mhkxKrhI4GNHhjtw9_3-eHbmdqg1yHsaiMdjV-uIOMg_ibMrYF7c53wEnwZB1OYMM3CRTr,2021-09-13,14:33:39,10.0.0.08,US,5,0,Very informative,2,POSITIVE,0.9986549615859985,2,,
gp:AOqpTOHQ3wYK7VOS7t8ubylpBf84br7CF0M6_prUBodKhH7k-2A_dd9iw6BEIMqAZ9lpIy38NxrSCRu4l6DU,2021-09-09,18:19:27,10.0.0.08,US,5,2,App is great but under the all option's subject content not arrange,12,POSITIVE,0.9758890867233276,12,,
gp:AOqpTOHriNDwcvlN_QUK5AH-rR7VJoPn5epgllu5ZezlBHMksdUnVf5WNmnNzt4uozWM6USAI-xTLoH716tq,2021-09-09,11:06:39,10.0.0.08,US,4,0,This is good app,4,POSITIVE,0.9986823201179504,4,,
gp:AOqpTOHGN5vHHiQB0IFD3BL1tFDp26JLMAZeQtc3Or9O7m58ndY9qYT0b5kw6_hfVhLu_eE5MxfoPjX9W38U,2021-09-08,07:30:01,10.0.0.08,US,5,34,"Phenominal GFG phone app. I am so happy with the app. The contents, sorting and indexing is simply outstanding, as compared to other apps like Udemy, Linkedin learning or Plural sight etc. This app very user friendly.",37,POSITIVE,0.9989166259765625,37,,
gp:AOqpTOE6pV3m9tz2p7qjmYI5lHJeImtq_8c1bX9C-SobilsxoV7U735jmiL17b2v1Jbs1f7eisU0O81rQgOr,2021-09-07,16:26:13,10.0.0.08,US,5,0,Really awesome👌👌,2,POSITIVE,0.9986305236816406,2,,
gp:AOqpTOFndHXgB1ro1e14v2YyGeYfGm6EuioeMeT2u2dOrVl6sfgG7C3SoY4gwqkZ-c3xA4qtSQ1JA3U30zOP,2021-09-06,14:22:27,10.0.0.08,US,5,0,"Need iOS version,",3,NEGATIVE,0.9815510511398315,3,,
gp:AOqpTOFYnhTb2o7EsfTUuShYYLwnSsrKq85nfuh_yvOvTud7IrfxHOyxE4_pOVniyaFYpbAd9u2FbqzgzecR,2021-09-06,12:27:58,,US,5,0,One of the best app for learning computer science.,9,POSITIVE,0.9987788796424866,9,,
gp:AOqpTOGmjAWBYAseCnc0KQNTwIjZhRUgb7v2daH67YW1Kp7NMS-dPYcHjHql8f-GbB2GwSKpfW_QP1sIn6VI,2021-09-04,07:19:40,10.0.0.08,US,4,2,I think the search algorithm needs to be improved I was searching for kadane's algorithm in app and it was not in search results even bankers algorithm was in search result.,31,NEGATIVE,0.9981397390365601,31,,
gp:AOqpTOFOj-L6MaoCjiAbqnjhNaNOML1yPzMgsg6M_OgnFEMFrddJwE1se52KWoiUDDSNyRrpOd2-Pg1XMe3F,2021-09-04,06:57:35,10.0.0.08,US,5,0,Good app for final exam . Nice.....,7,POSITIVE,0.9988340735435486,7,,
gp:AOqpTOFCFN3i6AqO655GMQWo2_UVQpm4Guf2nmWFG_xSbNGFmpZ3qoFcyhx_Lxdi75FtA3YgRGhTXlMRjdKs,2021-09-02,22:31:38,10.0.0.08,US,5,24,"I really love this app !!✨ Just a constructive idea , try adding video duration length in course track's view that would really help a lot. Grateful for your courses on DSA !!! Lots of Support and love to you !!",41,POSITIVE,0.998816967010498,41,,
gp:AOqpTOEygYwfJOAMA64LwcrcAkPXPiqrUhKqo6tS4_BKle6QCnpk9WG3V1U8IQDcxkWbfhxfzY4PwnPHm2Nz,2021-09-02,18:21:33,10.0.0.08,US,1,5,Unable to login or signup. Getting something went wrong everytime. Guys pls fix it ASAP.,15,NEGATIVE,0.9994962215423584,15,2021-09-04 10:46:13,"Hi, Sorry about the inconvenience. Try clearing the cache or reinstalling the app. In case the issue still persists, kindly send the error screenshot to support@geeksforgeeks.org along with the user handle so that we check this."
gp:AOqpTOEQ5Q7s48l6mZZ14xuAwbDVY52rSeRM_CyDw63nm_pyV7m3cyeWgYr2250Ru3nThdQskuM1rvzTSKqY,2021-09-02,03:36:14,10.0.0.08,US,5,0,It absolutely a privilege to be here!.... what's an edutainment! High gratitude for the founder🙌,15,POSITIVE,0.998883068561554,15,,
gp:AOqpTOF1LdxSIaAsA5IEoTyDfbWxeP2aX-GS46wIc4O_8P90Xde2DMXZOfOFplpYbOt7urI-8DKIXJuwX-C6,2021-09-01,23:49:29,,US,1,0,Advertised as a DS and Algo app but it just a news/article aggregator,13,NEGATIVE,0.9994624257087708,13,,
gp:AOqpTOFitepE8YMwIisK3UegaP6Q7FtIh-oxA7yn6b0JEaeGwdLCsvhV8tvmOJj87-oT6LdDQIi3y1iTDXNu,2021-08-31,22:35:40,10.0.0.08,US,1,71,"As soon as I download, try to sign in using Google and it says ""session expired, please try again"". Google account is fine, app won't function correctly. What a disappointment.",30,NEGATIVE,0.9995068311691284,30,2021-09-01 07:27:27,"Hi,
Sorry about the inconvenience. Try clearing the cache or reinstalling the app. In case the issue still persists, kindly send the error screenshot to support@geeksforgeeks.org along with the user handle so that we check this."
gp:AOqpTOFp-pybVnJwy55EIIK1P4JUk_bEBJkew6SGAWtzoDIYTykfR_FfQgPz1PulqP9cooR6K2H7biu9b06l,2021-08-31,21:22:31,,US,1,0,"It was working fine before the update, but now I'm facing issues logging in and connecting to internet.",18,NEGATIVE,0.9995043277740479,18,2021-09-01 07:27:01,"Hi,
Sorry about the inconvenience. Try clearing the cache or reinstalling the app. In case the issue still persists, kindly send the error screenshot to support@geeksforgeeks.org along with the user handle so that we check this."
gp:AOqpTOFf8djGKhY-x3QkYxQC5b4W5YC9XN9CWZ1FurwfUaR0dK-0lzuQCI8es16dOsF190YnrmoCFVJwrnYP,2021-08-31,20:46:40,10.0.0.08,US,1,4,Session expired try again. I received this message everytime I login ridiculous check errors in your app.,17,NEGATIVE,0.9995050430297852,17,2021-09-01 07:27:13,"Hi,
Sorry about the inconvenience. Try clearing the cache or reinstalling the app. In case the issue still persists, kindly send the error screenshot to support@geeksforgeeks.org along with the user handle so that we check this."
gp:AOqpTOE8NAzRNukjtW-RbIX--DjTo8dhd2XghE8Hp7_VdzFbH1n1pV73hP51NuSucv3foU8IDd6y1uUr1jD5,2021-08-29,19:16:14,10.0.0.08,US,5,62,Great app. Loving it. Would be even good if there is an option to zoom as some code chunks are not clearly visible. Also please try to add more content in some topics like machine learning,36,POSITIVE,0.9987899661064148,36,,
gp:AOqpTOF9EWJ0l-fvzXwWB2o_Vy_tgwGcQwDUB7P5cAcoFKdFTZmam2mpNw_0uvrY0RwxL7zpvkcj1jA9Kd_X,2021-08-29,04:34:31,,US,1,0,I mean this app is not at all good for a budding coder I am sorry yo say this but it needs improvement,23,NEGATIVE,0.9994627833366394,23,2021-09-01 07:27:46,Can you please share which features you find difficult to use? Please contact us at support@geeksforgeeks.org.
